    0.32209E+01    0.39279E+01
    0.32860E+01    0.37366E+01
    0.33523E+01    0.35544E+01
    0.34201E+01    0.33809E+01
    0.34892E+01    0.32157E+01
    0.35596E+01    0.30585E+01
    0.36316E+01    0.29087E+01
    0.37049E+01    0.27662E+01
    0.37798E+01    0.26306E+01
    0.38561E+01    0.25014E+01
    0.39340E+01    0.23785E+01
    0.40135E+01    0.22616E+01
    0.40946E+01    0.21502E+01
    0.41773E+01    0.20443E+01
    0.42617E+01    0.19435E+01
    0.43478E+01    0.18476E+01
    0.44356E+01    0.17563E+01
    0.45252E+01    0.16695E+01
    0.46166E+01    0.15868E+01
    0.47099E+01    0.15083E+01
    0.48050E+01    0.14335E+01
    0.49021E+01    0.13624E+01
    0.50011E+01    0.12947E+01
    0.51021E+01    0.12304E+01
    0.52052E+01    0.11692E+01
    0.53104E+01    0.11110E+01
    0.54176E+01    0.10557E+01
    0.55271E+01    0.10030E+01
    0.56387E+01    0.95299E+00
    0.57526E+01    0.90540E+00
    0.58689E+01    0.86016E+00
    0.59874E+01    0.81714E+00
    0.61084E+01    0.77625E+00
    0.62318E+01    0.73737E+00
    0.63577E+01    0.70041E+00
    0.64861E+01    0.66528E+00
    0.66171E+01    0.63188E+00
    0.67508E+01    0.60014E+00
    0.68872E+01    0.56997E+00
    0.70263E+01    0.54129E+00
    0.71682E+01    0.51404E+00
    0.73130E+01    0.48815E+00
    0.74608E+01    0.46354E+00
    0.76115E+01    0.44015E+00
    0.77653E+01    0.41793E+00
    0.79221E+01    0.39682E+00
    0.80822E+01    0.37676E+00
    0.82454E+01    0.35770E+00
    0.84120E+01    0.33959E+00
    0.85819E+01    0.32239E+00
    0.87553E+01    0.30605E+00
    0.89322E+01    0.29052E+00
    0.91126E+01    0.27578E+00
    0.92967E+01    0.26177E+00
    0.94845E+01    0.24847E+00
    0.96761E+01    0.23583E+00
    0.98716E+01    0.22383E+00
    0.10071E+02    0.21243E+00
    0.10274E+02    0.20161E+00
    0.10482E+02    0.19133E+00
    0.10694E+02    0.18157E+00
    0.10910E+02    0.17230E+00
    0.11130E+02    0.16350E+00
    0.11355E+02    0.15515E+00
    0.11584E+02    0.14721E+00
    0.11818E+02    0.13968E+00
    0.12057E+02    0.13253E+00
    0.12301E+02    0.12574E+00
    0.12549E+02    0.11929E+00
    0.12803E+02    0.11318E+00
    0.13061E+02    0.10737E+00
    0.13325E+02    0.10185E+00
    0.13594E+02    0.96622E-01
    0.13869E+02    0.91655E-01
    0.14149E+02    0.86941E-01
    0.14435E+02    0.82467E-01
    0.14727E+02    0.78221E-01
    0.15024E+02    0.74191E-01
    0.15328E+02    0.70367E-01
    0.15637E+02    0.66737E-01
    0.15953E+02    0.63294E-01
    0.16275E+02    0.60026E-01
    0.16604E+02    0.56925E-01
    0.16940E+02    0.53983E-01
    0.17282E+02    0.51191E-01
    0.17631E+02    0.48542E-01
    0.17987E+02    0.46030E-01
    0.18351E+02    0.43645E-01
    0.18721E+02    0.41384E-01
    0.19099E+02    0.39238E-01
    0.19485E+02    0.37203E-01
    0.19879E+02    0.35272E-01
    0.20280E+02    0.33440E-01
    0.20690E+02    0.31703E-01
    0.21108E+02    0.30055E-01
    0.21535E+02    0.28492E-01
    0.21970E+02    0.27009E-01
    0.22413E+02    0.25603E-01
    0.22866E+02    0.24270E-01
    0.23328E+02    0.23005E-01
    0.23799E+02    0.21806E-01
    0.24280E+02    0.20668E-01
    0.24771E+02    0.19590E-01
    0.25271E+02    0.18567E-01
    0.25782E+02    0.17597E-01
    0.26302E+02    0.16677E-01
    0.26834E+02    0.15805E-01
    0.27376E+02    0.14978E-01
    0.27929E+02    0.14194E-01
    0.28493E+02    0.13451E-01
    0.29069E+02    0.12746E-01
    0.29656E+02    0.12078E-01
    0.30255E+02    0.11445E-01
    0.30866E+02    0.10844E-01
    0.31490E+02    0.10275E-01
    0.32126E+02    0.97354E-02
    0.32775E+02    0.92239E-02
    0.33437E+02    0.87390E-02
    0.34112E+02    0.82794E-02
    0.34801E+02    0.78437E-02
    0.35504E+02    0.74308E-02
    0.36222E+02    0.70394E-02
    0.36953E+02    0.66684E-02
    0.37700E+02    0.63168E-02
    0.38462E+02    0.59836E-02
    0.39239E+02    0.56678E-02
    0.40031E+02    0.53685E-02
    0.40840E+02    0.50849E-02
    0.41665E+02    0.48162E-02
    0.42507E+02    0.45615E-02
    0.43365E+02    0.43201E-02
    0.44241E+02    0.40914E-02
    0.45135E+02    0.38747E-02
    0.46047E+02    0.36694E-02
    0.46977E+02    0.34748E-02
    0.47926E+02    0.32905E-02
    0.48894E+02    0.31159E-02
    0.49882E+02    0.29504E-02
    0.50890E+02    0.27936E-02
    0.51918E+02    0.26451E-02
    0.52966E+02    0.25044E-02
    0.54036E+02    0.23711E-02
    0.55128E+02    0.22449E-02
    0.56242E+02    0.21253E-02
    0.57378E+02    0.20120E-02
    0.58537E+02    0.19046E-02
    0.59720E+02    0.18030E-02
    0.60926E+02    0.17067E-02
    0.62157E+02    0.16155E-02
    0.63412E+02    0.15291E-02
    0.64693E+02    0.14473E-02
    0.66000E+02    0.13698E-02
    0.67334E+02    0.12964E-02
    0.68694E+02    0.12269E-02
    0.70082E+02    0.11611E-02
    0.71497E+02    0.10987E-02
    0.72942E+02    0.10397E-02
    0.74415E+02    0.98382E-03
    0.75918E+02    0.93089E-03
    0.77452E+02    0.88078E-03
    0.79017E+02    0.83332E-03
    0.80613E+02    0.78839E-03
    0.82241E+02    0.74585E-03
    0.83903E+02    0.70557E-03
    0.85598E+02    0.66743E-03
    0.87327E+02    0.63133E-03
    0.89091E+02    0.59715E-03
    0.90891E+02    0.56479E-03
    0.92727E+02    0.53416E-03
    0.94600E+02    0.50516E-03
    0.96511E+02    0.47771E-03
    0.98461E+02    0.45173E-03
    0.10045E+03    0.42714E-03
    0.10248E+03    0.40386E-03
    0.10455E+03    0.38183E-03
    0.10666E+03    0.36098E-03
    0.10882E+03    0.34125E-03
    0.11101E+03    0.32257E-03
    0.11326E+03    0.30490E-03
    0.11554E+03    0.28817E-03
    0.11788E+03    0.27235E-03
    0.12026E+03    0.25737E-03
    0.12269E+03    0.24320E-03
    0.12517E+03    0.22979E-03
    0.12770E+03    0.21711E-03
    0.13028E+03    0.20510E-03
    0.13291E+03    0.19375E-03
    0.13559E+03    0.18301E-03
    0.13833E+03    0.17285E-03
    0.14113E+03    0.16324E-03
    0.14398E+03    0.15415E-03
    0.14689E+03    0.14555E-03
    0.14985E+03    0.13742E-03
    0.15288E+03    0.12973E-03
    0.15597E+03    0.12246E-03
    0.15912E+03    0.11558E-03
    0.16233E+03    0.10907E-03
    0.16561E+03    0.10293E-03
    0.16896E+03    0.97112E-04
    0.17237E+03    0.91616E-04
    0.17585E+03    0.86420E-04
    0.17941E+03    0.81508E-04
    0.18303E+03    0.76866E-04
    0.18673E+03    0.72478E-04
    0.19050E+03    0.68332E-04
    0.19435E+03    0.64414E-04
    0.19828E+03    0.60712E-04
    0.20228E+03    0.57214E-04
    0.20637E+03    0.53909E-04
    0.21054E+03    0.50788E-04
    0.21479E+03    0.47839E-04
    0.21913E+03    0.45054E-04
    0.22356E+03    0.42424E-04
    0.22807E+03    0.39941E-04
    0.23268E+03    0.37596E-04
    0.23738E+03    0.35383E-04
    0.24217E+03    0.33293E-04
    0.24707E+03    0.31321E-04
    0.25206E+03    0.29461E-04
    0.25715E+03    0.27705E-04
    0.26234E+03    0.26048E-04
    0.26764E+03    0.24485E-04
    0.27305E+03    0.23011E-04
    0.27857E+03    0.21622E-04
    0.28419E+03    0.20311E-04
    0.28994E+03    0.19076E-04
    0.29579E+03    0.17912E-04
    0.30177E+03    0.16816E-04
    0.30786E+03    0.15782E-04
    0.31408E+03    0.14809E-04
    0.32043E+03    0.13893E-04
    0.32690E+03    0.13030E-04
    0.33351E+03    0.12218E-04
    0.34024E+03    0.11453E-04
    0.34712E+03    0.10734E-04
    0.35413E+03    0.10058E-04
    0.36128E+03    0.94217E-05
    0.36858E+03    0.88235E-05
    0.37603E+03    0.82612E-05
    0.38362E+03    0.77327E-05
    0.39137E+03    0.72363E-05
    0.39928E+03    0.67701E-05
    0.40734E+03    0.63325E-05
    0.41557E+03    0.59218E-05
    0.42397E+03    0.55365E-05
    0.43253E+03    0.51752E-05
    0.44127E+03    0.48364E-05
    0.45019E+03    0.45190E-05
    0.45928E+03    0.42215E-05
    0.46856E+03    0.39428E-05
    0.47802E+03    0.36819E-05
    0.48768E+03    0.34377E-05
    0.49753E+03    0.32091E-05
    0.50758E+03    0.29952E-05
    0.51784E+03    0.27951E-05
    0.52830E+03    0.26081E-05
    0.53897E+03    0.24332E-05
    0.54986E+03    0.22698E-05
    0.56097E+03    0.21172E-05
    0.57230E+03    0.19748E-05
    0.58386E+03    0.18419E-05
    0.59565E+03    0.17179E-05
    0.60769E+03    0.16023E-05
    0.61996E+03    0.14946E-05
    0.63249E+03    0.13941E-05
    0.64526E+03    0.13006E-05
    0.65830E+03    0.12135E-05
    0.67160E+03    0.11323E-05
    0.68516E+03    0.10568E-05
    0.69901E+03    0.98646E-06
    0.71313E+03    0.92101E-06
    0.72753E+03    0.86011E-06
    0.74223E+03    0.80344E-06
    0.75722E+03    0.75070E-06
    0.77252E+03    0.70161E-06
    0.78813E+03    0.65590E-06
    0.80405E+03    0.61335E-06
    0.82029E+03    0.57372E-06
    0.83686E+03    0.53681E-06
    0.85377E+03    0.50242E-06
    0.87101E+03    0.47037E-06
    0.88861E+03    0.44051E-06
    0.90656E+03    0.41267E-06
    0.92488E+03    0.38672E-06
    0.94356E+03    0.36252E-06
    0.96262E+03    0.33994E-06
    0.98207E+03    0.31888E-06
    0.10019E+04    0.29923E-06
    0.10221E+04    0.28088E-06
    0.10428E+04    0.26375E-06
    0.10639E+04    0.24773E-06
    0.10854E+04    0.23275E-06
    0.11073E+04    0.21872E-06
    0.11296E+04    0.20557E-06
    0.11525E+04    0.19323E-06
    0.11757E+04    0.18166E-06
    0.11995E+04    0.17078E-06
    0.12237E+04    0.16056E-06
    0.12485E+04    0.15094E-06
    0.12737E+04    0.14190E-06
    0.12994E+04    0.13338E-06
    0.13257E+04    0.12535E-06
    0.13524E+04    0.11779E-06
    0.13798E+04    0.11065E-06
